name,cuisine,latitude,longitude,city,rating,image,categories
Jaipur Spicy Momo,Momo,26.887654,75.828100,Jaipur,4.4,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpevU5kC_nlLDa323rd9CtZ8DnftboMq9_eXYa_S1V-lyMYMmFQTSGOGZDfQX4ikUKS4ev6dm-F4i9FMiYL0AlsdKA0B_ozLjjDhhWOcQKUFsBqWrKmCwL83h-g8IsS3K6hqcp4BZ6sTtnYk1u8x2iS1G15wUeG913CBcuj-iQ43tFkk1ssm-6wvR2FhVq-FNG-PA6GbRxO9LQakSx-2YikXQjwnw9JyMgM3NxERs0w35AKYWZhmdH1YNdTjz6ad8t6MOxF-uD7-1TIJ6BrZyGZtx1v94DirHRBe-qMqtonqMa3zkps&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Momo
Jai Bhole Paratha,Paratha,26.889123,75.837600,Jaipur,4.2,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpcvck_wz82LU1ShRCpGqlvgQqnI97-n4hjp-m8raanyAleezfMG0BrEDVkAjJYPstwsORXbwjyRAwNF1WzIXWhDYs6LzM6lEWlgt3rZ2xerBdlm0-xcrs5PaibPmDnQfHssgJQqzEOduQGP1WfrYBeTFgpfTSiP-JyqwUnvI5ror4_7xjqDxwL7x2EIXOMd9ScFVfEgriDeDxLkALtvvzSEN1bqeL3mKTqw62nt5-43YqNLJKklEQKH0rXcOfW9xqqQdH9J1Fne5hjlXljZuQp3B3phymyZbM24tDJLQPGDx_Nkc_Q&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Paratha
Dilli Zaika Biryani,Biryani,26.888888,75.831111,Jaipur,4.6,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpcIE4WN8SSCzQUCHVZ-qs22R2i1ir4mj11v2veBjwGXtXj4fhGHuSg49o0pl9mT0gqysBgdsbXqGgPhG6WZCMmP7p2qOEZygqTVHJbSsmqxkqWZ_17BBBmS_qP5FWtWLiT7-SeHFsz43YeiL4bnGxcgugTRcWIbsuNRvsMFmw4X1NlvQNeMJ5VTAmSppTwxK47puQep-xzIrzhyXkKwQFuYBHznjcLJ4pr9KZgxAiYbmlZEWlY9xp-9CBSl7ipBFO5pDvcNKEBz7oeCuCXzRJicCGhNFNrOe2y7TF4Vck1s6000JLA&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Biryani
Raj Chat Corner,Street Food,26.888124,75.839876,Jaipur,4.2,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpdqOFQknU6v-6WS794CQ0tEnHW7NCeq3hhGQn2IajIi7y4R7WBYtNDAL2mn0ha6oXwmXeSaix24MVHoRwz0JbuJ_pECvQPvQ6EYBWR0QMKn6uE2AtvYUQrEqZlFaJq5pihL9EEEkjmLB9mdYTGt3PW0k9TTWVHrWrPcLrf4kL1MzzqNNyMUuIzoavrRSC841KLx3yohOgloAXyb76fJtJ6sKNt9ko8l1lJVa_M1rJztps5XCh9js4409yygl51wEGwtvpNMNlYPGWbM7rTcObTW7W50CProITkBLX9rRY3pnP6387Qci49TfrctxLFDnWGzcBmy5Ea3vHt53GvxakxBvrpt8NXsVhAL4C7h24K3OTRsWA17RMhNFjzfL0IivyZnc77jIwz4OpzeQL0MxP9FocTcSkuARAkJmMC9CmE-J2mF2GpzhIcxHERtcOrZbBglOX4gsLndmWN-YjbVVmK6X1z5bOPMDj-xEhpYJdWKOHq8GIFmuyAR5xN1_mYyViXPqiZORLCX_ML_tOTaUKAnD-7nNrJeO8cx3-sjTpTPnF9IyERZfSHUtfgjnyWB3LaF0cby&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Other
Bombay Frankie Roll,Street Food,26.889542,75.837290,Jaipur,4.1,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpdcLssVVAOs7TW2nCZ8b8mLmpXLTsXPgMdb16fqo79HcTIPkBo00-_JScZDHQAQwM1JSF6K0fHdivR97_PZ345rMbGTxHvRmAaaDoM3D-UMA9VNbH6XxGn9KpL7cxrPpi6_lzZY1Wktrdlik0YYcZwgeGwBzZ8syUXnUIXegsHFQJMk9yLKyq322Sa6fA19jtBwXy81Hh75AUJtmEB7IfUXrXuQ9B3KJdNrwPPdqfrhulUapS7cvgvPUEgVSjN7ZlBdX8lJtvYsmiI4-DBQAhVzree2LtNQ3w-AH6NwHBXfRoKdY3bh3RPV06_3kUi5VEu-WvPrA-ObmIsgpqKWOhEVhNduHWFIljYU4Dc5DCoIdKWTObZO0wmVkrFgO8Q8h4KLESIhZG4BuxBjvKMaHgPz7ZjDB6m-_ykaoY4rl2AphNYdBHJegl_dB8Pu_f4ePwGBrpEfQppOOP6Z0Ko72gQ0vad8hloywWjdAs_odP3HDt0kKs8ZueNUZ5tdKi4knb5qtCspU6nP3EIFVrWwxTMk8suomhZYX5AGS-mnDye8PqoRycxYUnh0fj_6KBikEzjOfZKX&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Other
Sharma Chole Bhature,Chole Bhature,26.887901,75.832222,Jaipur,4.3,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpeD2D6nXGCDSOSBAgpTS6mzCUXSnxS2_UDWRRY6APMJ3ZvbTHZaNBFFFP3iiJ3fztslt31kfDTOP3LeRHsb279OrOZWbUKTV67Nny612pu7R0jGs4Kur8Sq-VBdZxSZMhjzbxrD3YImsPzUHgfKopBfzN81vNXSq6LwYi7E348318knwN4pS_lujMdKnkY7vFsy6VHhk0p5shmRiR7Rw309E2DfMHKOaGkaHJqZrXy2EWAPNiyhoG_bhk1QMw8jROIgjwsDyxD-ZhnWCrFeZrrVV-XjViH-wU73WIDXXz0SOlk4l-y6FWb3ptETdchG_ePBihVefwtmFRGgDSbz8rDXtD6h5-kyZ3kz8vQ7AxDrkTHX0K4p6NVhe07CgoemDUd42mSdQl0W2M35-DCQOEBpqeaDFFSvJ7gezkSmXW6lXUCyE8qR9wqCktLJQv1rTXjX5UvY7azuWXGEx0EzofbqAPCdyvVpLvalZm8F8d-Qt5fo8f6JoPqG1l3euln7VQ74o_fn7rc5MiuEU96F9VvvtxOKQqW6tF16cxKwDJDM_Vvx8O-jCSTAsijRCxErRWhquBdmv6b2Ew&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Chole Bhature
Biryani Baithak,Biryani,26.886543,75.841998,Jaipur,4.6,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpekJ_tu5NjKPd8JH82pfI6U_7WgTrqbrvQ-O_i1tETd9pT8oS2AC2jIzXt7s6PsbrDI8uSkMoraoI9ufsPKuID-EqIWqmtTEWt2iySb3noDbl-CUhiwipiIOwskvYsJrO4jsYfJs7VkWz8dEsxewGKftUN2hpNzfyYuNEHEfCBuAR6Yz6PWN4yI1Opsul3KTdaywK5iAPk5NDO66XEmuGCxX8RKb81xYUsaRUUSCXNdFLRMs-sxPvFZ6dLAfP6hhH_xOdzE8_r3cLVUzH1-PLZvzLTmairOSBaeUdA_PyrWtzZS0QGt3QBzC8hRs1P1ycVUFw7hMigfkrnSRFLWkHu-rNze7ll1SQCe21JgeOTvgI6wziW_I_FoZ4qSmRD1g7xcC96RLlUFydAqwp4jQzciihQSqh7By0-ESP3oDv7xBOnJpVOHzkTXBYcA265po3n8x6VZlKAjF0OQvYzU_DsX4J8HBhh9mHHgLoyIoDCT_WxnN3sSTSELw4AoGsvax64dZcJezWYySPkdNIbFeIMhC_yZlpzHWWrQ7XXHy5IAEYEwfG6MnRNBElXkMY0UZfk8E3BW&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Biryani
Nandini Momo Center,Momo,26.889123,75.843210,Jaipur,4.2,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpcsAfAg1eWhuhu3kKoCLBz0eF-8FP_-8wiRvskZ5AEhfk7iJa2mUdNZos6IOQAsv8p2-B3LmH7tjfeKH6hiDa_DYOl_fCjF2YCpwOeGPEAQQfEpwnL4pZkUFsNbmq6TYmOi1okdUSeMcrWyArE_OF11-239OZ6TjZwfZZ5TIGWIJwkMxyowNIPghSN4Z-S4NiC7YX307oyD8W9X4CjHfuhracRTx_fdogRfngxVHms0dWvWOsjCZNLjJ_HUwxy-1naJf4Q6Sog55HjUcObJzOL-M922FksO93mFqEsH6XoSz_qdPtCjpmy_xG8UWG-UhZ7XCbz9AjnssVu24OCqMJkHxKo0I38sIcsdNGDxlZ0zY6SqS624tb42Jp-h7Nb8XzLDyNT6y474OcIqaBxrs8b-brIJR7UOeXAQ9jP66AKZBntqDZAY8bJYA7psKw-2nF_FUSN2sVn3brATzSWWbFmjeXQJPqMyddVf6bOZvqro5OCE3N-PMtLJCr_HGrTb8tHregG4mxRKBm8zS0_RM6MVPaa3fLQhnfRUm1j7_4X-vRnpzII5B6OTmzUVPbyuRuhRTw&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Momo
Rajasthan Pizza House,Pizza,26.887654,75.845678,Jaipur,4.1,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpef10ZYY_mnplQqxuCFHyQLEQf8zCXuBqnpSXGzE1iC7iL6iQlYdgPdZ0zeeFXpGdsXnhEMEQ_bjWRCdVkk7wy6UGEWTHDy1FUouHsdKisnav89YExIKO0GRmHGNuuwk6pCF77ag6ld-hbfUX10Pi494Dvizwbk1AUZeUPVK2pyI9xdKCQwT90zhhTxhwIdGVAn5Br-7EdqdTLeBclGsLNSxz-w_MZn3DZO7XWsm_aoPzzx01a_STPSSFWtq5DoIHPyVOBkM-RCvVaDIx6EedNOFHLPIAdI-r0yIF4sNrASfHF_a-R-_i4PNILhhXDox0rBMgpkrG-R9JORSADZ3VumNGIYpq-9ZgjIkj8kVSMY-rPiL5-QUS86IvsVr0MqOtk_6hi1nlvseKZl2zyszwrEt4XbM0F_U7on0Cph6gn792gCTv66_AaJrqtDNnHFh99zf7wkiRiDB6Euno5u4S8HLT74Csyp5-dEcOe22yKjk2X0Lp6FFBSWlcXw6pKcImolcOMaAdysV1kTnxeNblRMz6EU_GCazj-hBpenaOMS-3BMErD7gSFraqmxfyudw2xCm-ej&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Pizza
The Paratha Palace,Paratha,26.890321,75.831456,Jaipur,4.3,https://via.placeholder.com/400x300?text=No+Image,Paratha
Masala Twist,North Indian,26.891222,75.836789,Jaipur,4.5,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpdZ2lpPcf_hTkIe9FQlMXRG_ivQAAnNfNVmoJVktvvUnVyw5QekCHMu0oE2HgNndz8hIHeA6H8e4wIZCik9B0lJKM7Hy5IKyc8hwTAtTUhQRFaGYgjeGC-wWiYQ5jS0TGGMwwJQ6_asvyF0G6gvhrCTZf0kmaTd8FM3QfVJuDhzuX3jmXfftbgjLuisoxTgA0xgnAFd1VYYblhCsuPZTCYogGaPArsETu6x4rmbANyPGct5W_-5zMDw9H_UCw69bApuesQyccGAVLq_c0vM1QI5Dt7YL6crazOpUJScF3smLMX3MIFlaJir7mBe_q1TkAdBalDFYnxQthKqLqMcWynwrqCWI1JZGrwdlXls5tbLMa4bWIcUJaEg1Q5bva-7zvVjO-P5vosJXg3gPyTJ-bGryobJvxYWVIJZWD-XI98ZzpePVNNQghOnr7t1M7MxAwxyXvoPNNADdot1wTGIL5J0rgSBOZqXBJHmAM925ZtZgz-NIKvVoRZh5Ij1RU4eM0YYPliwIuVRVISwc5BalTTfDA2qEHmmbHHbCbWWdlse-uiNNmP5gWNHxwwCCdw4VrjgBBgs&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,North Indian
Taste of Mumbai Pav,Pav Bhaji,26.888764,75.835432,Jaipur,4.2,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpe5dUkk_ShTVUoiqPd3N-w2MICY7yldKefSgSWjsxj_qoQpSN0LVPqkE1nZbBc8igttafPhgr5QNP0Qsedgn_4lc2dH6HjPH_0996W8g83nSN5abC1pdq7HgjQ1L_g6QrHG9nXnPR-MTP8hsu-yuN0fV5iY5hvZjkFLHWgm8jjDzRzMDIav0UQ06G28rLt-NbKM2tr8MHvQP_Wn84E4eSEH9SQblrT6I1_ROfZoZvZSr3etpZrdKaECHAAxj-TRnCCetchpCDZnlOHclWqY7Cdd0gaUhbpjlAwuWene-Ay4kvUbH_xpQTuM6vIuP8KP7kh17_1h1KLlw9AySKWT3fqClEQc0gKjn71XWhQkDebCkrhRZ0cf46wKHXq-NemkqV7kxwrRQIAZOSbNP8PwdZcdf50Vb6-tMu-J-4F7hakD_Qm-X1GxNui-0PP8MkqIvfl7txRJdRlSMUbJz3to5K3ZKauIYswNR3LnDu9Pk-3yoJ-FMQxnkKSiPlbGkAJhZBgY1V0OdaXHx5izqfP6dK4_l8GKs8SdYIeMEY_jGuke5liLemZ6Z2-zCDzXiVp9dVXK_H9a&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Pav Bhaji
Swaad Chinese Noodles,Noodles,26.890777,75.834321,Jaipur,4.0,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpcU7FMB3R1nqQUJHhVeN4d8sdTWGDnsp1dETafaiD5S45P8gy7wuwutiZowDx6ntDjOdjGLvuzO8ktR3a64I-41Pjph_H4TZmKiSPVzIWaU_BkATirGzLnQ6VQo_CvtJw6DuMnlvav86MFgXt2kAzKwZSmkv_UYJOcolcEcC29-O3uhzf37uQt39m4FLG2e-Hn3lIaQfSmZ_FvberMyBTx6TPFnCX_lhQtzM_VBMdlv87Wdz2dFivtIOrjsI-c4XnLoqxQ7qOpxD_2FZ_aCBwAvaTwOd2YB_I_LhtI7Jm7P0LIwTAst5HlcwP0oLpxzG4ahmGe4hOfoq4fM2KLVK_QCRV3d-ASls5IunRx1YSKfLq77pTvms5CFUazkexMGMyE0KLBlJaGTmzWj06U3jhjpjkrsPUkGFndcgqnZpB8KLjXCKscJbfm0RHQTpphjZ01cn28IRrkqRE0mr3mjIKVnEtQ7cSD8uy7Bz3gfBZe0d34w_SOWCf7If4zrUAktx6qMYL3McVnrI9bQhp29lB7OCy9BFdpDJGMmRfGv-CNtkvkD_V5S3okjcJKnfOaG62WjJaKp81IN-YcqG3qIHEZr8Ic&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Noodles
Veer Chat Plaza,Street Food,26.888345,75.832154,Jaipur,4.3,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpcCa8HzeeyrSjHVRWA8DTPm3pZBu_O0rJfbvZ050F3hVxRbwuSVlom4qjVabes68XLhDfY4MYXIwJUuLC6Ng-AtZ3ng5Oh3b01LacFdZZdGUU7gH4EVaR5fWYoLrGzgaoVeGev0NkvZRkb5fS280cCSO1RpSMHo5Phog97PeNJDLt-s4zaRklEvmzIT7puugmKZjZ9z53_bD2v3IIoYLThbD1IW9rV4HYtKycq1z6GugEw0s_PFO2lmqMypFyqO_caGu4DhpAaGE0PNXqMb6NyXz5fbnHrOUsZLlu9Ob2zv3W3IxgiwYvF1tenUhGdDZh29Hs0KAxNuqOvbKUSR7akuXvLPBV_PfnEmlwttzGu233UKFTnxSlmdhIjwCbRd_f_BO-ev-wst-88oCUWAl5VpsRTHhTQhH2z6f2tt4woxvoiw63b2mQP1nPfUiAJ5k2kBO3iZ0ZkreH5p0iqgglz_aLymwIo6O4IATz3PGJQ7ZkrK4oWEei_3Xe_fLBHuUZw8tvGzzTr0gNkfz3fwz2zHU69m3Qznp2Sd1evr1AhTqvqxiqltoomLVdgfgrX1pYW2IKsB&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Other
Chatori Momo House,Momo,26.887666,75.840012,Jaipur,4.2,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpePfbcffj4L6VnAKXqphs6SNc3dDO9ENn-i79SO1giY3v4kUzZeDcUI9AkNdVwA_q0IN6VzF_h3-yorBhgcxiYIvsqiqb7tDR6DBVL_bDmVYwnIJlOdvZHclNdac44FJJXgNrB5eID1eCiWAn23Znbzjov4TS5lwfpGmm9B8h8BZaKiDbmm4U6g3o0__Y9u1rI2BFqPYU2Gygg9gMmf-OzioNEbJ7WCy9bCQGOUXaM4sVZvbPUulZD86-H23LGNw2H-c7Sy6OJRBUwl9hHBdQV_T_h15xkDyuyE4XGHlzPHgOXJbgE&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Momo
Tandoori Nights,North Indian,26.889900,75.842100,Jaipur,4.4,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpd_Gz7zhZwFHnenrfmUakSM-u5Nja9kHR_fQ7z17qwCbTNsTl06mqmCjfq8MGrkjUkq1ZUvUb-s_QsQXbMNnaSVRBP0vdXrGFTz7Po-pYMwkD2yfJbJU2Is4eikmssl78vdNlBwlqzC96eG4SvLgAnFeUy23Bg4e6UpYfuc35iegjRtayPK87jT71oqlNpcLIV0ohsV42Mdv36GQ-ZkcCe0701-O85Ig5dzPl3XPMOBZgQaqdpXRYJb8n8EfejN18xTFO6jPCVioL5LCudpdx9YsZrOclhg04yMuU-WL47pjfAwgtY&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,North Indian
Pav Express,Pav Bhaji,26.890432,75.839999,Jaipur,4.1,https://via.placeholder.com/400x300?text=No+Image,Pav Bhaji
Maa Ki Biryani,Biryani,26.888901,75.830999,Jaipur,4.5,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpf2VRH0iL2OrIfCQ5BIwXMf8OuX4qlNXj4178t7GiBVN8mu9m2TZOlj0ojQomVk43i1PWPhIzDuLGdbId8q0B1Ya12bCR4pBLJK_kz2R6S3snkUMbk80mC2P9fxIxUfzCAbCotS5H059Fg15ALBjbVD7y7polpzI8PkB5ZHSuNqO5HbuWwBdYROzQdbAe1OFR2jnqdU7m2BDV8FNUs1O1S1JvOx6CzjZYxMOwxwZkKebSeMckdIZWIuYuxEdwWcsiAsMD39eagaGLtXYOTf0NDsygAcV0CC6ygw35_NhIg6c5iCL4I&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Biryani
The Pizza Cart,Pizza,26.886999,75.841101,Jaipur,4.0,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpdkfXtjoyv2hL_kBN4EkOnqIaU7O5oSkXK0KHESaWfYDtRWm84O_QzTofe_4GOrjAz6L72GOHwGIwRGZNttdvI7SoYE-tcjpkACqXPDVNuobd-ns0p2HcuEOd0EnXCVQ5mGqwPDr8V-2kFmvarM_2oDszjOAOBUsfhfMZTx46oehEtfPGqhJWfMCNl_ZyZymy-Yhtk-B-6ZBOsMhRxhSlqJd1JPF1YXRuW2f87WFhC8Tvz00owAAlHr-fS74XtjEHGEA7fDLIAwpjT64KnE5FYxgD_CxHsHAERdTYzT8w-v-PMbCeo&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Pizza
Zayka Paratha House,Paratha,26.890999,75.835333,Jaipur,4.3,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpf9ZosiZzcvXKNad82kMmQxy73g0n5NXL3fup5Wd1LR7R5WcFHroIGU8H3v06Fq6FyY2nSQVqCIgLMzhJylw1daZgKN7hrwI_JYvqfnTBzr3mbPUIIsjZofsUWoKWZdM35W9UncA2CVs7XYwJEN8LOaIsxPfnhorTXnJMxUShTr6vWgxWJWvMs8KHSaIBLNWpR6Hua607mCKOVCAzxZVasGqgUxf8wu3OGUwtMDH3c5hSUyQZzR33HYgFZn-e798nMlOhryRQOgqK_1Dg_HjrwmDmL4ECY9wKp4MwNuvXd_8OCEe4tmoreGmflABRiEbIybCgt_cikaOMKuRu49ge-PXegUpjQo4FmUD8andMBt3qRJh1QZbu2hgmmamyrgdFiXYlieZEdgPTKNYOEfIJJANCNsvPDEfO0UjlXnOsPInil_cKslz0OjI2LZgt0-85VmUsTuEAupkQqXHdPOr2m2PigxBeejHiHVLR_0CFODCTYt8C9-5x0zLnWKMmaVTDd0sOYs5f2eHqLinpXFsw5d7QdMSF-by5xVK9nlVpPkl06T27d6KJBN-jqcRirI5uLj3kw7&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Paratha
Lajawab Chat Center,Street Food,26.888100,75.838765,Jaipur,4.2,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpeOeu9CJAQPlz9v9ITiszPe7zZeGnhdMGTloZj5OwaT_Cq98KZbBpr2weSfiMm5QjxdGtnI9atYhiIx8jjPY0tRXn469zUDUlO3rm0s9cP0iKjc9tc1A7zvFpdDpZyNloqhEbETvRZ4cUFJzQQnl-wFcj73C-aYeW9Tpd-bK4XApIAnqehkRxZsAnoe1PBFIttBd0OSkcMyU3DdQeorqWXPurzgwVf3PSjDqcWNHwHcPFKXhCXsQxN3fLaXrFjCgmVjmvLUfmp6M-vty7AxBY_Ecu8M4gIBFKlcRNTEP6eWpvDbt54II8Pnvx49dx68lliDFTauq45tE3r_HaGXQBZXGr6OZlKhKgAGABYY6HN32sasMLlxWWzFoYheHhKtJBErydDMJTS4HYQqHuYzu_T2aHZciDl1MyzvANH0pnuEt-8luLkMFYT6nGaj9JI7ycLIr4IVm_hwD-0CVRj9DAWBCroocQ2O3fgpcqVLqqrwZ4tKIuf_yNVdXDCym4bwkY5oG95AFX30VWLsqE_O3o6U32kEAS_BTkl0eP-rpXVtbnBgRfMQMccfdgc8YTLuLWdg9tq8iBWsSg&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Other
Desi Maggi Magic,Noodles,26.887500,75.837444,Jaipur,4.1,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpcDEDCSqXiJ2sH8Tv6eMuWE7f1RzZyRCQOv-xvRB3QFcSyQuxSajIgateC1FgFzQSIH78Fc2xx1-XEZA06zHj7BSP5Ml8ue8_18jKfOawZzRKJmeybcKRSRbIyG6IQRyNYpaTmSU7fRvHJXvLwE037y7LcJ9xCvSoRIo7zMtm1MvTBKzWAeutvfyMUVC1N8MNEikntnGjQlera8LUZx6Zhlvw6woFYmqzmxT10zCKyNJ6Fjy3uyFjDMUhDAkze8O992G10GDpwSZ7LcFpqqfnOdN-vvCwH8Pm-iWB4fC6aS90FMyhBeitvZ2z2PyD10M7fFlNtrkXNH0j24axQXoB7wuKPZCbg9i3kGEDjkf7fAWYhTre_R5Xv3gAdyMbiB0kIz7ydIOLhtzLNZWs4jlZ8tBcY51FLWEkIHcLAIMDFXzbYuwj4NT6gt6_fFFiDBR6_gw4fx59jeQ9ElghJYLtSpKH8ChXLcNFO73_Y_W08sMg9uCvQeFsUHus4x6meqakh4F4KF56LIuIW_fR4N9tp1TCP0m-zC5OTusitbiOwfBfOdxHK94c8E9U1hOUkWpIfkpKGa&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Noodles
Royal Tandoori,North Indian,26.889321,75.833222,Jaipur,4.6,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpdvPTPdzb-yz8AD-e4nKgwJT6Z8O-x3vMfbvJI-FUMvJEslzNWbK-NPlxwYcZvYYKQhMXTdJRYIFCtEVu14C6O3a4bpHMiZziScZRKbWikEwISHWFJ5LYXBHl8xeaY9Z5UPKLKwqSEgnUHHaKZE4QnKQtliBknxnDjUnXcwz9jcO--leWlKxfPCmUvh4L9rYkOd63rY55eCAJXNOCZO4ZbTX7mqrVtY3aWVmHA1hTwTrHIxoQzaaq7Bl9kaI-5I78kgkqyQ2bPEHSvqom_6RD_dOJkzvvHpQD_RlYQK4l2SjjpB&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,North Indian
Gopal Biryani House,Biryani,26.889400,75.832110,Jaipur,4.4,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpclRaCHT1RkuIfNcTr5gf8DnjGU2ZflrC4Fzz1J2i9yZEIoKQ9BZloALuIrxo1L2GSj1AIb_jk1H3tvGfnSflyxjNqM_7Y3VVQoOy3FWEBP8qM4MVR3HYym7qXma7yH0_kJ8WieQc0o1NFuV0dQ7JHXntfmdhwZxpB91HetIGLQb3UdCsazgOrjgMM9ruJnheRnyMFyVSjzDdeNDITkUDryaxi8XG4_o3b4QnV7O_G08bbfsXeaJCRp6GSvP-XaKK7vKeYD4enTzRxUYBxs8DI9qKi766GTBBlroj0sxs10pgP2F_Al9AclE86qlQMxMJhucQsadDVEl_1tTTLmBE6B_c0YkGaSY73ifv0ORBwI9vF_w8Nv20c0Xk-MFd7NZh-HUhejCQbU_q8qoTuSfqn3Z4t_zsRHmmLxTQe5Zshn8OdFryStNPhebGvGzSTDlLZY0FpSan-NI3fhgQkjPHCa8CZchf1Y60mV4KBeD-KpkZJErInDdVwIWVohzFp8gYO2FXNsNSLHrfKAr-Orj1I0kgJlShEzN_53_4w6pWBc-GBHLjgPeJ6eVcuqkfgz5_Jw6zCj&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Biryani
Riddhi Pizza Point,Pizza,26.888911,75.833009,Jaipur,4.1,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpcmsz2wvhWKEs__GnlR56zEzza_3I37PO651v75JQ6dInaFLdG6rD7htManoAay4N2Ps7ptFTx5PPxE-MSvQs8a2A8GEl6buevDQ0KE3dugrjCB8CYMCyqU7_D5QZonDEN25JC0tBtumkBLN8BbtVfsVTi36dRymfKkfzAIYf9lZQ5pebsCG0MCAZCW-p4CFyWYcOz3gBdSJHLSLvgdI1thZwIEjcZSRZCWBA3ZFsB-BvBi82l0ujbs6JXcDveqhP8eny5Pw7NU4vCSSfDzWNhF0Aq6pdnvR0e56KJ-dAlL7wxuR-8&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Pizza
